"","id","sample","hexaco2","hexaco3","hexaco4","hexaco6","hexaco7","hexaco8","hexaco12","hexaco16","hexaco20","hexaco33","hexaco35","hexaco37","hexaco41","hexaco46","hexaco47","hexaco48","hexaco52","hexaco53","hexaco57","hexaco62","hexaco65","hexaco68","hexaco69","hexaco71","hexaco73","hexaco78","hexaco80","hexaco81","hexaco82","hexaco89","hexaco94","hexaco97","hexaco99","hexaco111","hexaco112","hexaco120","hexaco121","hexaco127","hexaco130","hexaco131","hexaco134","hexaco135","hexaco138","hexaco139","hexaco146","hexaco154","hexaco157","hexaco160","hexaco162","hexaco164","hexaco165","hexaco170","hexaco171","hexaco173","hexaco175","hexaco180","hexaco186","hexaco187","hexaco191","hexaco192"
"873",101311,"research",1,4,4,2,1,2,3,2,1,1,4,3,3,2,2,2,3,4,4,2,3,2,4,1,2,2,3,3,3,2,3,2,2,4,4,4,3,4,3,2,4,4,1,2,4,2,3,2,4,2,2,3,1,2,2,2,4,2,3,2
"874",216658,"applicant",1,4,4,2,1,2,4,4,2,1,4,3,2,1,1,2,4,4,5,2,4,3,5,1,4,3,4,4,2,3,4,3,1,5,4,4,2,5,4,1,3,3,4,1,2,3,3,2,4,2,2,4,1,2,1,2,4,2,2,3
"875",101468,"research",1,4,4,2,1,2,5,1,2,2,5,3,1,1,2,1,3,5,3,2,4,3,4,1,4,5,3,4,1,5,4,2,1,4,4,5,4,5,4,1,4,3,5,3,2,4,4,4,4,2,2,4,1,1,1,1,2,1,2,1
"876",217350,"applicant",1,4,4,2,1,3,3,3,1,1,5,3,1,1,2,2,3,5,2,1,4,3,3,1,5,2,3,3,4,5,3,1,1,2,4,4,5,5,3,1,5,2,2,1,2,2,2,1,2,3,2,4,1,2,1,2,4,1,2,2
"877",218822,"applicant",1,4,4,2,1,3,4,2,3,1,5,3,2,2,2,2,4,4,4,3,3,5,4,1,4,4,3,5,2,2,4,2,2,4,3,4,4,5,3,1,2,4,4,2,3,3,2,2,3,1,2,4,2,1,1,2,3,1,2,2
"878",215575,"applicant",1,4,4,2,1,4,4,2,3,2,4,2,2,1,1,1,4,4,4,2,3,2,5,2,2,4,3,4,2,2,4,2,2,5,3,4,4,5,3,2,3,4,3,1,2,4,2,2,3,2,2,2,1,1,1,2,3,2,2,3
"879",214339,"applicant",1,4,4,2,2,2,4,2,1,3,3,4,2,2,1,2,4,4,3,3,4,4,4,1,4,4,4,3,2,2,3,3,2,4,3,4,4,5,4,2,4,4,4,2,2,3,2,2,4,3,2,4,2,2,1,1,3,1,2,3
"880",100297,"research",1,4,4,2,2,2,4,3,4,2,5,2,3,1,3,1,4,4,4,3,4,3,4,2,4,5,3,4,2,2,3,2,1,4,4,3,4,5,3,2,4,2,4,2,2,2,2,2,2,2,2,2,3,2,1,2,4,2,2,1
"881",218130,"applicant",1,4,4,2,2,4,2,2,2,2,4,4,2,2,2,2,4,4,4,2,4,4,4,2,4,4,3,3,2,2,3,2,2,2,4,4,4,4,4,2,4,3,2,2,2,4,2,2,3,3,2,4,2,2,2,2,4,2,2,2
"882",100019,"research",1,4,4,2,2,4,5,2,2,1,5,3,1,2,1,1,3,5,3,3,2,5,5,2,4,5,2,4,3,3,3,2,2,5,2,5,4,5,4,1,4,4,5,1,2,4,2,3,5,3,1,4,2,2,1,2,2,1,1,1
"883",101263,"research",1,4,4,2,5,4,5,3,3,1,2,1,5,2,4,1,4,2,5,4,2,5,4,4,2,2,1,4,2,2,5,3,3,5,4,5,3,3,5,5,3,4,5,3,5,4,5,3,5,1,1,3,5,4,4,1,1,4,5,1
"884",217372,"applicant",1,4,4,3,2,4,5,2,3,1,5,4,3,1,2,2,3,5,4,3,3,3,5,1,3,4,2,3,1,1,3,2,1,5,5,3,5,5,4,1,2,4,3,1,3,2,3,2,3,1,2,1,1,4,1,2,4,2,1,2
"885",214710,"applicant",1,4,4,4,2,4,5,2,3,2,5,4,3,2,2,2,4,4,4,3,4,4,4,2,3,3,3,4,2,4,3,3,2,3,4,4,4,4,3,2,4,4,2,2,3,3,2,2,4,3,2,4,2,2,2,4,4,2,2,3
"886",101435,"research",1,4,4,4,3,2,4,1,2,2,4,3,2,1,2,3,3,4,4,2,4,2,4,2,3,4,5,4,2,2,4,3,1,1,4,3,4,4,4,2,4,4,2,3,2,3,2,3,4,3,2,4,2,3,2,2,4,3,2,4
"887",100084,"research",1,4,4,1,1,1,4,2,1,1,4,3,2,1,2,1,4,4,3,2,4,4,5,1,3,5,5,5,4,3,4,4,1,4,4,5,2,5,3,2,4,4,5,2,2,3,4,4,5,3,2,5,1,2,1,1,1,1,3,1
"888",215069,"applicant",1,4,4,1,1,2,4,2,2,1,4,3,2,2,2,2,4,5,4,2,5,2,5,1,3,4,3,4,2,3,3,2,2,3,5,4,4,5,4,1,4,2,4,2,2,5,3,2,5,2,2,3,1,2,1,2,2,2,2,2
"889",217227,"applicant",1,4,4,1,1,2,4,2,3,2,4,4,2,1,2,2,4,4,2,2,4,5,5,2,4,5,3,3,2,3,3,2,1,4,4,4,5,5,4,2,4,4,4,2,2,4,2,2,4,2,2,4,1,4,1,1,2,3,2,2
"890",100323,"research",1,4,4,1,1,2,5,2,3,2,5,3,1,1,2,2,4,5,4,1,3,2,5,1,5,5,4,4,2,3,4,2,2,4,5,4,5,5,3,5,4,3,4,2,2,5,1,1,3,3,2,4,1,1,1,1,2,1,2,2
"891",101493,"research",1,4,4,1,1,2,4,4,3,2,4,2,2,2,2,2,4,4,4,4,5,4,4,2,5,4,2,2,2,2,3,1,1,5,5,4,5,5,4,2,2,3,4,1,4,5,3,2,4,2,2,5,1,2,1,2,2,1,1,1
"892",213839,"applicant",1,4,4,1,1,2,5,3,1,3,5,4,2,1,2,3,4,3,3,3,4,4,5,2,4,4,5,4,3,4,4,4,2,3,2,4,4,5,3,2,4,4,4,3,4,2,4,2,3,3,2,2,1,2,2,2,3,3,4,2
"893",213560,"applicant",1,4,4,1,1,3,5,3,3,1,4,3,2,2,2,3,3,4,3,3,3,3,4,2,4,5,2,4,2,2,3,2,1,4,2,3,4,5,2,2,3,3,4,2,2,2,2,2,3,2,2,2,1,3,1,1,3,2,2,2
"894",213517,"applicant",1,4,4,1,1,4,5,2,3,1,4,3,2,1,2,1,4,5,3,2,5,5,5,1,3,5,3,4,1,2,4,2,1,4,2,4,3,5,3,1,4,4,5,1,1,2,2,1,4,3,2,4,1,2,1,2,1,3,2,2
"895",210835,"applicant",1,4,4,1,1,4,4,2,2,2,4,3,1,2,2,2,4,5,4,4,2,4,5,1,5,4,3,4,2,4,3,1,1,4,4,4,5,5,3,1,4,3,4,1,5,5,1,2,4,1,1,4,1,1,1,1,2,1,2,2
"896",218374,"applicant",1,4,4,1,1,4,4,2,3,2,5,4,1,2,2,3,4,4,3,3,3,5,5,1,4,4,3,3,2,3,3,1,2,3,3,4,5,5,3,1,4,4,5,2,3,4,2,2,4,2,2,3,2,2,1,1,3,1,3,2
"897",101878,"research",1,4,4,1,2,2,4,4,2,2,4,3,3,3,2,2,3,4,4,2,3,3,5,2,4,4,3,4,4,4,4,3,2,4,4,3,4,4,3,2,4,3,4,2,2,3,2,2,4,3,2,4,1,2,1,1,2,2,2,2
"898",218881,"applicant",1,4,4,1,2,2,5,1,4,2,3,4,1,1,2,2,3,5,2,4,4,3,4,1,3,4,3,3,2,2,3,4,2,4,2,3,4,5,4,2,2,2,4,1,2,2,2,2,3,2,2,4,2,2,3,2,4,2,2,4
"899",216903,"applicant",1,4,4,1,2,2,5,1,3,2,4,3,2,1,2,2,3,4,3,1,4,4,5,1,3,4,4,4,2,4,3,1,1,3,4,4,4,5,4,2,3,3,5,2,3,3,4,3,5,2,2,4,1,1,3,2,2,2,3,1
"900",217349,"applicant",1,4,4,1,2,4,4,4,2,1,4,4,2,2,3,1,4,4,3,3,3,4,4,1,3,4,4,3,2,4,3,3,2,4,3,4,4,4,4,2,3,3,5,1,2,2,1,2,4,3,2,3,1,1,1,1,2,1,2,1
"901",215570,"applicant",1,4,4,1,3,4,4,2,3,2,4,3,3,1,2,2,3,4,3,3,3,4,4,2,3,4,3,3,2,2,4,2,2,3,2,4,4,3,4,2,4,3,4,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2
"902",101216,"research",1,4,4,1,4,2,2,2,3,3,4,2,2,1,2,2,4,4,4,2,3,4,5,2,2,3,3,3,2,3,4,2,2,2,4,3,3,5,4,2,5,2,4,1,1,2,4,3,4,3,2,5,1,2,2,2,2,1,2,2
"903",216300,"applicant",1,4,4,2,1,2,3,4,1,1,4,4,4,2,2,1,4,2,2,4,2,4,4,2,4,2,4,2,4,2,3,2,2,5,5,4,4,5,4,1,4,2,2,1,2,2,1,2,4,2,2,3,1,4,1,2,4,1,2,2
"904",217998,"applicant",1,4,4,2,1,2,4,2,3,2,4,4,2,2,2,2,4,4,3,2,4,4,4,2,4,4,4,3,2,3,4,2,2,3,3,4,4,5,4,2,3,3,4,1,2,3,2,3,3,2,2,4,1,2,1,2,2,2,2,2
"905",217004,"applicant",1,4,4,2,1,2,3,4,2,3,4,4,1,2,2,2,5,5,3,3,5,4,5,2,5,4,3,3,2,4,4,2,2,4,3,4,4,5,4,1,4,2,4,2,4,4,2,2,3,2,2,4,1,1,1,2,4,2,2,2
"906",216615,"applicant",1,4,4,2,1,2,4,2,2,2,5,4,3,1,2,2,4,5,4,3,3,4,5,2,4,3,3,4,2,3,3,2,1,5,4,4,4,5,3,1,4,4,3,2,3,3,1,2,3,3,3,4,1,1,1,3,3,1,3,3
"907",217131,"applicant",1,4,4,2,1,2,5,1,2,2,4,4,2,1,2,2,4,4,4,2,4,3,5,1,4,4,3,4,1,2,4,2,1,4,4,4,5,5,3,1,2,4,5,1,3,2,2,4,4,2,2,4,1,1,1,1,1,1,2,2
"908",218587,"applicant",1,4,4,2,1,3,3,2,2,2,4,4,2,1,1,2,4,5,4,2,3,3,5,2,5,5,3,3,1,3,4,2,2,3,3,4,5,5,4,1,4,4,5,2,3,4,2,1,4,3,2,2,1,2,1,2,2,2,3,2
"909",102026,"research",1,4,4,2,1,4,3,2,1,2,5,2,2,2,3,2,4,4,5,2,4,2,5,2,3,2,4,4,2,3,4,2,1,4,4,4,4,5,3,2,4,4,3,3,3,1,4,2,5,3,2,5,2,2,2,2,2,3,2,3
"910",215137,"applicant",1,4,4,2,1,4,3,2,1,1,5,4,2,1,2,2,4,4,2,2,2,4,4,1,5,2,4,2,2,2,5,1,2,4,4,4,5,5,4,1,4,4,5,2,2,4,1,2,4,4,2,4,2,1,1,2,2,1,2,2
"911",101974,"research",1,4,4,2,1,4,4,2,2,2,4,2,2,2,1,3,4,4,3,2,4,4,4,2,4,3,3,3,2,3,3,1,2,5,3,3,5,5,2,1,4,3,3,2,3,3,2,3,3,2,2,3,2,2,1,2,4,2,2,3
"912",216577,"applicant",1,4,4,2,1,4,5,2,2,2,4,2,2,2,2,2,3,4,3,2,4,2,4,1,4,4,4,4,2,2,4,2,2,4,4,4,4,5,2,2,4,3,4,2,3,2,2,3,2,2,2,4,1,2,1,4,4,2,2,2
"913",101557,"research",1,4,4,2,1,4,5,4,4,1,5,4,2,2,2,2,4,4,2,2,4,4,4,2,4,4,3,3,2,2,3,2,2,4,4,4,4,4,2,2,4,4,4,2,2,3,2,3,4,3,2,4,2,2,2,2,2,2,2,2
"914",215648,"applicant",1,4,4,2,1,4,4,3,3,2,5,4,2,1,3,2,5,5,3,3,5,3,5,1,5,5,4,3,2,4,3,2,2,4,3,5,5,5,4,2,3,4,5,2,4,3,1,2,4,3,2,3,1,2,1,2,2,1,2,2
"915",101408,"research",1,4,4,2,2,2,3,4,2,2,5,2,1,2,1,2,2,4,2,3,5,2,3,1,3,4,3,4,2,5,3,2,2,4,3,3,3,5,3,1,5,3,4,3,4,3,3,4,5,4,2,4,2,1,2,2,2,4,4,2
"916",216610,"applicant",1,4,4,2,2,3,3,2,2,2,4,4,4,1,1,2,4,4,3,3,4,4,5,2,4,4,3,4,2,2,4,2,2,5,2,4,5,5,4,2,3,4,4,2,2,4,2,2,3,3,2,4,2,3,2,2,4,2,2,2
"917",216921,"applicant",1,4,4,2,2,3,4,3,2,2,5,3,2,2,2,3,4,4,4,2,3,4,4,2,4,4,3,4,2,4,4,2,2,4,4,3,4,5,4,1,4,4,4,2,2,3,2,2,4,3,2,4,2,2,2,1,3,2,3,3
"918",101026,"research",1,4,4,2,2,3,4,4,3,2,4,3,2,2,2,2,4,4,2,2,4,3,4,2,2,3,4,4,4,4,4,3,3,3,3,4,3,5,4,2,4,2,4,3,1,5,4,2,3,4,3,4,2,2,1,2,3,2,2,3
"919",218370,"applicant",1,4,4,2,2,3,4,2,4,2,4,4,2,2,2,2,4,4,4,2,3,3,4,2,3,3,3,4,2,2,3,2,2,4,4,3,3,4,4,2,3,4,4,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,3,4
"920",218435,"applicant",1,4,4,2,2,4,4,2,3,1,5,4,2,1,2,1,4,5,2,2,3,3,5,1,2,4,3,4,1,4,4,2,2,4,3,4,4,4,4,1,3,2,4,2,2,3,3,2,5,3,2,4,2,2,2,2,1,2,2,2
"921",102028,"research",1,4,4,2,2,4,4,2,3,1,4,2,2,2,1,2,3,5,4,3,4,4,4,1,4,4,4,4,3,4,2,2,2,4,4,4,4,4,4,1,4,4,2,2,2,2,3,2,4,2,2,4,2,1,1,1,2,3,1,2
"922",101727,"research",1,4,4,2,3,2,4,2,3,1,4,2,3,1,2,2,3,3,4,1,4,2,5,2,4,4,4,4,2,2,4,2,2,4,4,4,4,4,4,1,4,2,4,2,2,3,3,2,4,2,4,4,2,2,2,2,2,2,4,2
"923",218289,"applicant",1,4,4,2,4,4,4,4,4,2,4,2,1,2,4,2,4,4,2,4,4,5,4,2,4,4,4,4,4,2,4,1,2,4,5,5,2,3,4,1,4,4,5,2,4,2,5,2,4,3,3,4,2,2,4,1,2,2,3,2
"924",216384,"applicant",1,4,4,3,1,2,3,2,3,2,5,2,1,1,2,2,4,5,3,2,4,4,4,1,5,4,4,3,1,5,4,2,2,3,2,3,5,5,4,1,4,4,4,2,3,4,3,1,4,4,3,4,2,1,1,2,4,2,2,2
"925",217628,"applicant",1,4,4,3,1,2,4,2,3,2,4,4,1,1,1,2,5,5,3,2,4,3,5,1,4,4,3,3,2,4,4,2,2,4,4,4,4,5,4,2,4,4,4,1,2,4,2,2,4,3,2,4,2,2,2,2,3,2,2,3
"926",216999,"applicant",1,4,4,3,1,3,4,3,3,2,4,4,2,3,1,3,4,4,3,1,3,3,4,1,1,4,3,4,2,2,3,1,1,3,4,4,4,5,4,1,4,4,4,2,2,2,1,2,4,2,3,2,1,1,1,1,2,2,2,3
"927",215931,"applicant",1,4,4,3,1,3,2,1,2,2,5,4,3,1,2,2,3,4,4,3,3,4,4,1,4,3,3,4,2,3,4,2,1,4,4,3,4,5,2,1,3,3,4,2,2,2,3,2,3,3,2,3,1,2,1,3,3,2,2,4
"928",213673,"applicant",1,4,4,3,1,4,4,2,3,2,5,3,2,2,2,2,4,5,3,4,3,4,5,2,5,2,2,4,2,3,4,2,2,5,5,4,2,4,4,1,3,4,4,2,2,4,3,2,2,2,2,2,1,2,1,4,3,2,2,4
"929",217184,"applicant",1,4,4,3,1,4,4,4,3,2,5,3,2,2,2,2,4,4,4,4,4,4,5,2,3,4,2,3,2,4,4,3,2,2,4,4,4,5,4,2,3,4,4,2,4,2,2,2,3,2,2,2,1,2,1,2,4,2,2,4
"930",101069,"research",1,4,4,3,2,4,3,4,3,2,4,3,3,2,3,2,4,3,3,2,4,3,4,3,2,4,3,3,2,2,4,2,3,3,4,4,3,2,4,3,4,3,3,2,2,4,3,2,3,3,2,4,2,3,2,2,4,2,3,2
"931",217394,"applicant",1,4,4,4,1,2,3,4,3,1,5,2,1,2,2,1,4,5,3,2,4,4,5,1,5,1,5,4,3,5,3,1,1,4,4,4,4,5,4,1,4,5,1,2,2,4,2,3,2,2,2,4,1,1,1,3,5,2,2,2
"932",101732,"research",1,4,4,4,1,4,5,4,4,1,5,2,2,3,2,2,4,4,4,2,4,4,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,5,4,2,4,4,5,4,1,2,1,4,4,2,2,5,1,2,1,1,2,4,2,1
"933",217062,"applicant",1,4,4,4,1,4,1,1,1,2,5,4,1,1,2,2,5,4,4,2,5,2,5,2,4,1,4,2,4,4,4,2,2,2,5,4,4,5,4,1,4,4,1,2,4,4,1,2,4,2,2,4,2,2,1,2,2,2,1,4
"934",212570,"applicant",1,4,4,4,2,3,3,2,4,1,5,3,2,1,2,2,4,5,4,2,3,4,4,1,3,2,3,4,2,4,4,3,1,3,2,4,4,4,4,1,4,3,2,2,2,4,4,2,4,2,2,4,1,1,2,4,3,3,2,3
"935",218215,"applicant",1,4,4,1,1,3,4,2,2,2,4,3,2,1,3,2,5,4,5,1,3,2,4,2,4,5,3,5,2,4,4,1,1,4,5,4,4,5,5,1,5,4,5,1,2,4,2,2,5,3,1,5,1,1,1,2,1,3,3,1
"936",100831,"research",1,4,4,1,1,4,5,1,3,2,5,2,2,1,3,2,4,4,4,2,2,5,4,1,5,5,2,4,2,5,4,2,2,5,4,4,4,5,2,1,2,4,5,2,2,3,4,2,4,2,2,5,2,2,1,1,4,2,2,2
"937",218555,"applicant",1,4,4,1,1,5,3,3,1,2,4,3,1,1,1,3,4,4,2,1,5,4,4,1,5,4,2,2,1,4,4,2,2,4,3,3,4,5,3,1,3,4,3,2,5,3,4,2,1,2,2,3,1,2,1,2,4,2,2,2
"938",218041,"applicant",1,4,4,2,1,1,4,3,1,1,5,3,4,1,1,2,5,5,3,1,5,4,5,1,5,4,3,4,2,4,4,1,1,4,4,5,5,5,4,1,5,3,5,2,2,2,3,1,5,3,2,5,1,1,1,1,1,2,1,1
"939",214246,"applicant",1,4,4,2,1,2,4,4,3,2,5,2,1,1,2,2,3,5,3,4,3,3,4,1,4,5,3,4,1,4,4,1,2,3,4,4,5,5,4,1,3,3,4,3,1,3,3,3,3,2,2,3,1,1,1,1,3,2,2,2
"940",215814,"applicant",1,4,4,2,2,3,5,2,2,2,4,3,1,1,1,2,3,5,4,2,4,4,4,1,4,5,4,4,2,3,3,2,1,5,4,4,4,5,3,1,3,4,4,2,2,3,2,2,4,2,1,4,1,1,1,1,3,2,2,2
"941",101439,"research",1,4,4,3,1,3,4,3,4,1,5,2,2,1,1,1,4,5,5,2,4,4,5,1,5,3,4,4,2,5,4,2,1,5,4,4,2,1,4,1,4,4,2,4,2,3,4,2,4,2,1,4,1,1,1,2,2,3,3,2
"942",100721,"research",1,4,4,4,1,2,4,4,2,1,5,4,2,2,1,3,4,2,2,2,4,2,4,2,5,1,2,2,4,5,3,2,2,3,4,3,5,5,2,2,4,2,1,2,4,4,1,4,3,4,3,4,2,2,1,4,5,1,3,4
"943",214706,"applicant",1,4,4,4,1,2,2,1,2,2,4,4,2,1,2,2,4,5,3,2,4,4,5,2,4,2,3,3,1,3,4,2,1,4,4,4,4,5,4,1,4,4,2,1,2,4,2,2,4,2,2,3,1,2,1,2,3,1,2,3
"944",100538,"research",1,4,4,4,4,4,3,2,2,2,5,2,2,3,2,2,3,5,2,2,4,2,5,2,2,2,3,4,3,4,4,2,1,4,4,3,2,4,4,1,4,3,3,2,2,4,5,3,4,4,2,4,1,1,2,5,4,2,2,3
"945",101624,"research",1,4,5,1,3,2,5,3,2,2,2,3,4,2,3,1,3,2,2,4,2,4,4,5,3,5,4,3,4,1,3,2,2,3,3,5,2,5,5,2,3,3,5,2,2,2,2,3,5,4,3,4,1,4,2,1,4,4,4,1
"946",101374,"research",1,4,5,1,1,2,4,2,2,2,4,4,2,2,2,3,4,4,2,4,3,2,4,2,4,4,4,3,4,3,4,2,2,4,4,3,4,5,4,2,4,4,4,2,4,3,2,2,4,2,2,4,1,2,1,2,2,2,2,2
"947",218781,"applicant",1,4,5,1,1,4,5,4,2,1,4,5,1,1,1,1,4,5,3,2,4,3,4,1,5,5,2,4,1,4,5,4,2,4,3,5,4,5,5,1,4,2,5,1,2,4,4,2,4,5,4,5,2,2,1,1,3,2,1,1
"948",101077,"research",1,4,5,5,1,2,3,3,3,2,4,4,4,2,2,2,4,4,2,2,2,4,4,2,4,1,4,2,2,2,4,2,2,2,3,3,4,5,4,2,4,2,4,2,2,4,2,2,2,2,2,3,2,2,2,4,4,2,2,4
"949",216989,"applicant",1,4,5,1,1,2,5,2,4,2,5,2,1,1,2,2,3,5,3,1,4,4,5,1,4,5,3,4,2,4,3,2,2,3,4,5,5,5,3,1,4,3,5,1,3,3,4,1,5,2,2,4,3,1,1,1,2,2,2,1
"950",100427,"research",1,4,5,1,1,4,5,1,3,1,5,5,2,2,2,2,4,5,4,2,4,5,5,1,4,5,4,5,2,4,4,2,1,5,4,5,5,5,4,1,2,3,5,2,2,4,1,2,3,2,2,2,1,1,1,2,2,1,2,2
"951",215620,"applicant",1,4,5,1,1,4,4,4,2,2,5,4,1,2,1,3,5,5,4,2,4,4,5,1,4,5,4,3,2,4,3,2,2,3,3,4,4,5,4,1,4,3,3,1,3,3,1,2,3,3,2,4,1,1,1,2,4,1,2,3
"952",100095,"research",1,4,5,1,2,4,4,2,2,1,5,1,2,1,3,2,4,5,4,2,5,3,4,2,2,4,3,5,2,4,4,4,1,3,4,4,3,5,3,1,4,4,1,2,5,4,4,2,5,2,2,4,2,2,2,2,2,2,2,2
"953",214572,"applicant",1,4,5,1,3,2,4,2,3,1,5,4,4,1,2,2,3,4,4,4,4,4,5,1,4,5,5,4,3,2,5,2,2,4,5,3,4,3,3,1,4,3,4,3,3,5,4,2,5,2,2,4,1,1,3,4,1,3,3,4
"954",218891,"applicant",1,4,5,2,1,1,3,2,4,2,5,4,2,1,2,1,4,4,4,2,4,4,4,2,3,4,3,3,2,3,3,2,2,3,4,4,4,5,4,1,4,4,3,2,2,4,3,2,4,3,2,4,2,2,1,3,4,2,3,3
"955",215059,"applicant",1,4,5,2,2,2,2,2,2,2,5,3,2,1,1,3,4,4,4,2,5,4,5,1,4,4,2,4,2,3,4,2,2,4,4,4,4,5,4,1,2,3,3,3,2,3,4,3,5,4,1,4,1,2,2,3,2,3,2,3
"956",215975,"applicant",1,4,5,2,2,2,3,2,2,3,4,2,2,2,3,2,4,4,3,2,4,4,4,2,4,4,3,3,2,2,4,2,2,3,3,3,4,4,4,2,4,3,4,2,3,2,4,2,4,2,3,4,2,2,2,2,4,2,3,2
"957",100565,"research",1,4,5,2,2,2,5,3,4,4,5,4,2,2,2,2,4,4,4,2,3,3,5,2,4,4,3,3,2,2,4,2,2,4,2,4,4,5,4,1,3,2,5,1,2,4,3,2,4,2,2,5,1,1,1,1,2,1,2,4
"958",218389,"applicant",1,4,5,2,2,3,4,2,3,2,4,3,2,2,2,2,4,4,4,2,4,3,4,2,4,4,3,3,2,3,4,3,2,4,3,4,4,4,4,2,4,4,3,2,2,3,3,3,3,3,2,4,2,2,2,2,3,2,2,2
"959",100213,"research",1,4,5,2,2,4,2,2,1,2,4,2,2,1,2,2,2,5,4,3,2,2,5,1,3,4,4,4,2,4,4,3,1,4,3,3,3,2,2,1,2,4,4,1,2,3,4,1,5,3,2,2,1,2,2,4,2,2,3,4
"960",214603,"applicant",1,4,5,3,1,1,4,1,2,2,4,4,2,1,2,2,4,5,2,2,4,2,4,2,4,3,5,4,1,2,5,2,2,4,2,4,4,5,4,1,4,3,2,2,2,2,3,2,4,4,2,5,1,1,1,2,3,3,2,2
"961",214653,"applicant",1,4,5,1,1,2,5,2,2,1,5,2,1,1,1,2,5,5,4,2,4,5,5,1,5,5,3,4,2,4,4,1,1,4,3,5,5,5,4,1,5,3,5,1,2,1,2,2,5,2,1,5,1,1,1,1,1,1,1,3
"962",216416,"applicant",1,4,5,1,1,3,5,4,2,2,5,4,1,2,3,2,5,5,5,2,5,5,5,1,5,4,3,4,3,4,5,2,1,5,5,4,4,5,4,1,5,4,4,2,1,4,3,2,4,3,2,5,2,1,1,1,2,3,2,2
"963",213640,"applicant",1,4,5,2,1,2,5,2,3,2,5,4,1,2,2,2,5,5,5,2,4,4,5,1,5,5,3,4,1,4,4,2,1,5,4,4,4,5,3,2,5,4,5,2,2,4,3,2,4,2,2,4,1,1,2,3,2,2,3,3
"964",217457,"applicant",1,4,5,5,1,1,2,1,3,2,5,5,1,1,1,4,5,5,4,2,5,4,5,1,5,2,4,3,1,5,5,2,2,4,2,3,5,5,4,1,4,2,2,1,3,5,1,1,3,2,2,3,1,1,1,5,5,1,1,4
"965",101436,"research",1,5,1,5,1,1,3,4,1,1,5,2,1,5,1,4,1,5,1,1,5,1,5,4,2,1,1,3,5,4,1,1,5,1,1,3,5,5,1,1,5,1,1,2,5,1,4,5,1,5,5,1,1,1,1,1,5,4,1,5
"966",100008,"research",1,5,2,1,1,5,5,2,2,1,5,3,1,1,2,2,2,5,4,2,4,4,5,1,5,5,2,3,4,4,5,2,2,3,5,5,5,5,1,1,4,5,5,2,2,2,1,2,4,2,2,2,1,1,1,1,1,2,1,2
"967",100696,"research",1,5,2,2,1,1,5,2,2,2,4,2,2,2,2,2,4,4,3,4,2,4,4,2,4,2,3,4,2,3,4,3,2,4,4,4,4,5,4,1,4,4,4,2,3,2,4,2,4,2,2,2,2,2,1,4,2,3,2,2
"968",100394,"research",1,5,2,1,5,4,3,4,4,1,5,4,1,2,5,1,2,5,4,2,5,3,5,3,2,4,5,4,1,4,4,2,1,5,4,5,5,1,3,1,5,4,5,4,1,4,1,3,5,3,1,5,1,1,4,1,1,2,5,1
"969",101266,"research",1,5,2,2,1,4,4,4,2,1,5,2,2,1,2,2,4,4,4,2,2,3,5,2,4,4,4,4,2,2,5,2,1,4,5,4,3,2,2,2,4,4,2,2,2,2,3,2,4,3,2,4,2,2,1,2,2,2,2,2
"970",101935,"research",1,5,2,4,1,3,4,4,2,2,4,2,2,2,2,3,2,5,3,1,2,4,5,1,1,2,4,3,3,3,3,1,2,4,3,3,1,5,2,2,5,2,1,2,4,3,4,2,4,4,1,4,1,1,1,4,4,3,2,3
"971",100326,"research",1,5,2,1,1,3,4,2,3,1,5,3,1,1,1,2,2,5,5,3,2,4,5,1,4,4,3,4,4,4,4,1,1,5,5,4,5,5,2,1,2,5,4,1,3,2,4,2,5,2,2,4,1,1,1,2,2,2,2,2
"972",218316,"applicant",1,5,2,2,1,3,4,1,3,2,4,2,1,1,1,2,4,5,3,2,4,3,5,1,5,3,4,4,2,4,4,2,2,4,4,3,4,5,3,1,3,4,2,3,3,3,2,2,4,3,2,4,1,1,1,2,2,2,3,3
"973",100562,"research",1,5,2,4,1,4,4,3,4,1,5,5,1,1,2,1,3,5,4,4,3,4,5,1,5,5,2,5,3,4,3,1,1,4,4,5,1,5,4,3,2,2,5,1,3,4,1,4,4,4,2,2,1,1,1,2,1,1,3,1
"974",215481,"applicant",1,5,3,1,2,1,5,3,1,1,4,4,4,1,2,1,3,4,3,3,2,3,4,2,4,4,3,2,2,3,3,2,1,4,5,5,5,5,3,2,4,3,4,2,1,3,2,2,4,2,2,4,1,1,2,1,3,2,2,1
"975",101564,"research",1,5,3,4,1,2,5,3,2,1,4,2,4,2,2,2,3,3,2,2,2,2,5,2,4,3,5,4,4,3,2,2,3,2,2,3,5,5,2,2,5,2,3,4,3,3,3,4,3,5,1,4,1,2,2,1,4,4,2,2
"976",100511,"research",1,5,3,1,1,3,5,2,5,1,4,4,2,2,2,2,4,4,3,2,3,4,5,1,3,4,4,4,2,3,3,2,1,3,3,4,4,5,3,1,3,4,4,2,2,2,3,2,5,2,2,3,1,2,1,2,4,2,2,2
